	0
23173	ENSG00000275127
23174	ENSG00000178691
23175	ENSG00000284902
23176	ENSG00000169744
23177	ENSG00000225950
23178	ENSG00000136425
23179	ENSG00000133706
23180	ENSG00000147316
23181	ENSG00000261040
23182	ENSG00000163293
23183	ENSG00000198283
23184	ENSG00000172346
23185	ENSG00000251333
23186	ENSG00000260269
23187	ENSG00000204614
23188	ENSG00000243759
23189	ENSG00000164855
23190	ENSG00000164626
23191	ENSG00000272870
23192	ENSG00000269190
23193	ENSG00000239405
23194	ENSG00000256417
23195	ENSG00000125266
23196	ENSG00000259172
23197	ENSG00000225358
23198	ENSG00000168116
23199	ENSG00000230387
23200	ENSG00000260583
23201	ENSG00000075415
23202	ENSG00000199933
23203	ENSG00000153879
23204	ENSG00000162923
23205	ENSG00000241956
23206	ENSG00000198569
23207	ENSG00000280200
23208	ENSG00000107104
23209	ENSG00000260861
23210	ENSG00000064651
23211	ENSG00000280191
23212	ENSG00000255642
23213	ENSG00000107295
23214	ENSG00000214193
23215	ENSG00000265531
23216	ENSG00000279617
23217	ENSG00000155307
23218	ENSG00000226576
23219	ENSG00000121486
23220	ENSG00000155096
23221	ENSG00000180745
23222	ENSG00000237732
23223	ENSG00000232411
23224	ENSG00000121964
23225	ENSG00000003402
23226	ENSG00000200783
23227	ENSG00000157077
23228	ENSG00000274002
23229	ENSG00000271321
23230	ENSG00000132623
23231	ENSG00000224875
23232	ENSG00000137500
23233	ENSG00000270108
23234	ENSG00000214575
23235	ENSG00000285827
23236	ENSG00000168661
23237	ENSG00000137691
23238	ENSG00000143110
23239	ENSG00000177369
23240	ENSG00000146233
23241	ENSG00000255135
23242	ENSG00000158683
23243	ENSG00000149925
23244	ENSG00000224597
23245	ENSG00000276405
23246	ENSG00000262880
23247	ENSG00000150753
23248	ENSG00000161609
23249	ENSG00000229917
23250	ENSG00000227028
23251	ENSG00000130224
23252	ENSG00000268324
23253	ENSG00000114030
23254	ENSG00000253438
23255	ENSG00000232366
23256	ENSG00000171817
23257	ENSG00000121060
23258	ENSG00000256968
23259	ENSG00000258057
23260	ENSG00000174547
23261	ENSG00000124343
23262	ENSG00000144847
23263	ENSG00000092054
23264	ENSG00000225637
23265	ENSG00000136531
23266	ENSG00000163016
23267	ENSG00000133612
23268	ENSG00000240063
23269	ENSG00000197563
23270	ENSG00000234473
23271	ENSG00000147202
23272	ENSG00000220685
23273	ENSG00000272717
23274	ENSG00000164941
23275	ENSG00000078018
23276	ENSG00000247934
23277	ENSG00000283141
23278	ENSG00000181392
23279	ENSG00000278151
23280	ENSG00000101166
23281	ENSG00000279378
23282	ENSG00000175894
23283	ENSG00000185298
23284	ENSG00000218426
23285	ENSG00000057663
23286	ENSG00000066739
23287	ENSG00000239511
23288	ENSG00000253853
23289	ENSG00000140526
23290	ENSG00000120051
23291	ENSG00000259066
23292	ENSG00000242986
23293	ENSG00000108679
23294	ENSG00000198771
23295	ENSG00000280018
23296	ENSG00000225140
23297	ENSG00000177606
23298	ENSG00000103187
23299	ENSG00000178363
23300	ENSG00000128567
23301	ENSG00000254673
23302	ENSG00000177875
23303	ENSG00000164045
23304	ENSG00000082556
23305	ENSG00000273249
23306	ENSG00000278626
23307	ENSG00000228022
23308	ENSG00000105968
23309	ENSG00000256274
23310	ENSG00000170122
23311	ENSG00000259962
23312	ENSG00000018189
23313	ENSG00000174028
23314	ENSG00000068971
23315	ENSG00000242082
23316	ENSG00000110455
23317	ENSG00000224712
23318	ENSG00000158406
23319	ENSG00000020922
23320	ENSG00000152240
23321	ENSG00000168906
23322	ENSG00000285933
23323	ENSG00000137414
23324	ENSG00000167210
23325	ENSG00000224961
23326	ENSG00000113600
23327	ENSG00000060138
23328	ENSG00000205856
23329	ENSG00000178718
23330	ENSG00000230806
23331	ENSG00000176054
23332	ENSG00000269388
23333	ENSG00000273841
23334	ENSG00000249307
23335	ENSG00000165617
23336	ENSG00000027075
23337	ENSG00000246662
23338	ENSG00000277738
23339	ENSG00000111196
23340	ENSG00000140859
23341	ENSG00000171903
23342	ENSG00000249096
23343	ENSG00000268230
23344	ENSG00000114124
23345	ENSG00000155886
23346	ENSG00000092140
23347	ENSG00000226084
23348	ENSG00000124257
23349	ENSG00000174453
23350	ENSG00000269019
23351	ENSG00000168002
23352	ENSG00000138606
23353	ENSG00000118689
23354	ENSG00000182256
23355	ENSG00000118518
23356	ENSG00000147679
23357	ENSG00000176723
23358	ENSG00000230102
23359	ENSG00000168393
23360	ENSG00000214087
23361	ENSG00000116254
23362	ENSG00000125498
23363	ENSG00000279970
23364	ENSG00000115998
23365	ENSG00000135917
23366	ENSG00000273145
23367	ENSG00000229107
23368	ENSG00000023608
23369	ENSG00000249992
23370	ENSG00000258634
23371	ENSG00000144057
23372	ENSG00000180822
23373	ENSG00000267022
23374	ENSG00000101958
23375	ENSG00000273373
23376	ENSG00000229331
23377	ENSG00000246323
23378	ENSG00000105852
23379	ENSG00000160075
23380	ENSG00000104408
23381	ENSG00000267185
23382	ENSG00000237781
23383	ENSG00000232940
23384	ENSG00000257167
23385	ENSG00000166578
23386	ENSG00000280122
23387	ENSG00000261488
23388	ENSG00000167751
23389	ENSG00000255882
23390	ENSG00000138430
23391	ENSG00000168234
23392	ENSG00000198838
23393	ENSG00000070785
23394	ENSG00000020181
23395	ENSG00000143545
23396	ENSG00000051523
23397	ENSG00000196296
23398	ENSG00000116062
23399	ENSG00000146666
23400	ENSG00000090006
23401	ENSG00000205364
23402	ENSG00000285190
23403	ENSG00000188626
23404	ENSG00000150471
23405	ENSG00000276727
23406	ENSG00000008438
23407	ENSG00000207014
23408	ENSG00000185033
23409	ENSG00000110218
23410	ENSG00000232044
23411	ENSG00000268006
23412	ENSG00000241370
23413	ENSG00000138347
23414	ENSG00000196670
23415	ENSG00000221874
23416	ENSG00000169919
23417	ENSG00000064195
23418	ENSG00000152076
23419	ENSG00000129292
23420	ENSG00000107551
23421	ENSG00000173141
23422	ENSG00000271392
23423	ENSG00000205413
23424	ENSG00000211896
23425	ENSG00000129103
23426	ENSG00000159788
23427	ENSG00000235760
23428	ENSG00000149474
23429	ENSG00000267289
23430	ENSG00000013441
23431	ENSG00000212952
23432	ENSG00000272256
23433	ENSG00000170085
23434	ENSG00000155329
23435	ENSG00000242125
23436	ENSG00000236535
23437	ENSG00000115540
23438	ENSG00000140067
23439	ENSG00000184661
23440	ENSG00000253361
23441	ENSG00000283791
23442	ENSG00000213699
23443	ENSG00000238279
23444	ENSG00000125633
23445	ENSG00000172482
23446	ENSG00000070718
23447	ENSG00000139515
23448	ENSG00000198547
23449	ENSG00000119878
23450	ENSG00000139684
23451	ENSG00000176619
23452	ENSG00000183145
23453	ENSG00000204241
23454	ENSG00000254445
23455	ENSG00000140481
23456	ENSG00000131023
23457	ENSG00000278367
23458	ENSG00000101350
23459	ENSG00000125144
23460	ENSG00000263916
23461	ENSG00000248385
23462	ENSG00000266446
23463	ENSG00000236242
23464	ENSG00000164695
23465	ENSG00000067955
23466	ENSG00000071246
23467	ENSG00000133424
23468	ENSG00000163220
23469	ENSG00000085733
23470	ENSG00000281903
23471	ENSG00000162009
23472	ENSG00000251380
23473	ENSG00000109111
23474	ENSG00000225401
23475	ENSG00000162398
23476	ENSG00000204536
23477	ENSG00000254332
23478	ENSG00000231566
23479	ENSG00000234645
23480	ENSG00000166292
23481	ENSG00000185920
23482	ENSG00000232724
23483	ENSG00000115828
23484	ENSG00000124701
23485	ENSG00000185753
23486	ENSG00000184898
23487	ENSG00000124490
23488	ENSG00000164168
23489	ENSG00000213860
23490	ENSG00000246334
23491	ENSG00000180992
23492	ENSG00000213613
23493	ENSG00000160062
23494	ENSG00000077327
23495	ENSG00000173852
23496	ENSG00000113356
23497	ENSG00000143552
23498	ENSG00000129810
23499	ENSG00000182077
23500	ENSG00000146802
23501	ENSG00000250654
23502	ENSG00000173621
23503	ENSG00000133048
23504	ENSG00000280135
23505	ENSG00000106018
23506	ENSG00000119681
23507	ENSG00000137142
23508	ENSG00000064886
23509	ENSG00000071859
23510	ENSG00000172799
23511	ENSG00000244733
23512	ENSG00000196110
23513	ENSG00000257607
23514	ENSG00000185024
23515	ENSG00000171551
23516	ENSG00000174672
23517	ENSG00000232053
23518	ENSG00000141622
23519	ENSG00000104368
23520	ENSG00000279255
23521	ENSG00000207392
23522	ENSG00000180096
23523	ENSG00000173156
23524	ENSG00000235904
23525	ENSG00000182700
23526	ENSG00000261079
23527	ENSG00000255200
23528	ENSG00000166189
23529	ENSG00000182973
23530	ENSG00000230454
23531	ENSG00000244044
23532	ENSG00000224533
23533	ENSG00000112599
23534	ENSG00000152061
23535	ENSG00000196814
23536	ENSG00000225969
23537	ENSG00000015520
23538	ENSG00000205795
23539	ENSG00000237978
23540	ENSG00000228192
23541	ENSG00000206651
23542	ENSG00000181555
23543	ENSG00000134982
23544	ENSG00000092969
23545	ENSG00000228203
23546	ENSG00000170092
23547	ENSG00000120696
23548	ENSG00000222445
23549	ENSG00000227766
23550	ENSG00000134460
23551	ENSG00000263394
23552	ENSG00000248774
23553	ENSG00000104960
23554	ENSG00000123329
23555	ENSG00000055732
23556	ENSG00000172977
23557	ENSG00000177427
23558	ENSG00000060762
23559	ENSG00000254452
23560	ENSG00000204256
23561	ENSG00000225361
23562	ENSG00000162769
23563	ENSG00000156510
23564	ENSG00000103037
23565	ENSG00000169306
23566	ENSG00000215012
23567	ENSG00000010278
23568	ENSG00000280239
23569	ENSG00000181222
23570	ENSG00000218596
23571	ENSG00000134086
23572	ENSG00000236255
23573	ENSG00000165949
23574	ENSG00000154813
23575	ENSG00000134317
23576	ENSG00000279159
23577	ENSG00000104064
23578	ENSG00000101347
23579	ENSG00000183625
23580	ENSG00000254325
23581	ENSG00000275183
23582	ENSG00000127554
23583	ENSG00000177350
23584	ENSG00000004468
23585	ENSG00000261375
23586	ENSG00000183856
23587	ENSG00000136710
23588	ENSG00000133433
23589	ENSG00000112695
23590	ENSG00000103740
23591	ENSG00000275212
23592	ENSG00000168658
23593	ENSG00000231747
23594	ENSG00000261143
23595	ENSG00000198380
23596	ENSG00000117411
23597	ENSG00000251230
23598	ENSG00000112941
23599	ENSG00000178403
23600	ENSG00000179859
23601	ENSG00000270096
23602	ENSG00000284672
23603	ENSG00000187688
23604	ENSG00000163001
23605	ENSG00000174748
23606	ENSG00000253844
23607	ENSG00000088992
23608	ENSG00000272491
23609	ENSG00000259071
23610	ENSG00000145861
23611	ENSG00000256514
23612	ENSG00000093072
23613	ENSG00000277423
23614	ENSG00000283156
23615	ENSG00000228742
23616	ENSG00000239697
23617	ENSG00000243829
23618	ENSG00000134121
23619	ENSG00000272973
23620	ENSG00000248235
23621	ENSG00000201343
23622	ENSG00000284294
23623	ENSG00000274898
23624	ENSG00000186047
23625	ENSG00000204060
23626	ENSG00000176438
23627	ENSG00000146938
23628	ENSG00000261634
23629	ENSG00000139734
23630	ENSG00000085265
23631	ENSG00000271659
23632	ENSG00000166455
23633	ENSG00000148396
23634	ENSG00000198915
23635	ENSG00000137078
23636	ENSG00000253140
23637	ENSG00000037474
23638	ENSG00000175216
23639	ENSG00000259706
23640	ENSG00000120942
23641	ENSG00000279789
23642	ENSG00000236714
23643	ENSG00000185669
23644	ENSG00000115761
23645	ENSG00000110442
23646	ENSG00000278842
23647	ENSG00000269997
23648	ENSG00000272077
23649	ENSG00000134825
23650	ENSG00000143013
23651	ENSG00000189159
23652	ENSG00000187866
23653	ENSG00000054356
23654	ENSG00000167196
23655	ENSG00000147119
23656	ENSG00000274290
23657	ENSG00000205632
23658	ENSG00000255036
23659	ENSG00000179526
23660	ENSG00000158411
23661	ENSG00000132953
23662	ENSG00000280474
23663	ENSG00000143382
23664	ENSG00000138166
23665	ENSG00000136859
23666	ENSG00000167207
23667	ENSG00000267742
23668	ENSG00000165591
23669	ENSG00000171914
23670	ENSG00000262461
23671	ENSG00000257431
23672	ENSG00000263648
23673	ENSG00000174444
23674	ENSG00000066422
23675	ENSG00000111181
23676	ENSG00000280092
23677	ENSG00000250462
23678	ENSG00000129455
23679	ENSG00000123213
23680	ENSG00000178078
23681	ENSG00000235236
23682	ENSG00000260711
23683	ENSG00000244694
23684	ENSG00000157870
23685	ENSG00000152520
23686	ENSG00000280303
23687	ENSG00000139438
23688	ENSG00000224072
23689	ENSG00000173786
23690	ENSG00000258623
23691	ENSG00000237842
23692	ENSG00000279485
23693	ENSG00000185565
23694	ENSG00000144040
23695	ENSG00000092853
23696	ENSG00000237631
23697	ENSG00000282977
23698	ENSG00000279967
23699	ENSG00000228339
23700	ENSG00000135773
23701	ENSG00000135900
23702	ENSG00000223756
23703	ENSG00000048707
23704	ENSG00000111885
23705	ENSG00000267327
23706	ENSG00000237523
23707	ENSG00000232600
23708	ENSG00000006530
23709	ENSG00000105483
23710	ENSG00000155287
23711	ENSG00000282787
23712	ENSG00000233429
23713	ENSG00000171302
23714	ENSG00000174021
23715	ENSG00000279406
23716	ENSG00000218358
23717	ENSG00000282416
23718	ENSG00000273240
23719	ENSG00000143476
23720	ENSG00000113272
23721	ENSG00000250903
23722	ENSG00000168096
23723	ENSG00000116151
23724	ENSG00000146755
23725	ENSG00000230207
23726	ENSG00000173705
23727	ENSG00000148019
23728	ENSG00000157680
23729	ENSG00000250770
23730	ENSG00000143994
23731	ENSG00000280011
23732	ENSG00000214013
23733	ENSG00000244617
23734	ENSG00000156738
23735	ENSG00000260792
23736	ENSG00000171475
23737	ENSG00000115008
23738	ENSG00000185100
23739	ENSG00000257950
23740	ENSG00000237254
23741	ENSG00000141497
23742	ENSG00000072657
23743	ENSG00000130035
23744	ENSG00000278158
23745	ENSG00000165512
23746	ENSG00000276867
23747	ENSG00000135316
23748	ENSG00000226010
23749	ENSG00000185291
23750	ENSG00000100346
23751	ENSG00000250007
23752	ENSG00000168992
23753	ENSG00000005469
23754	ENSG00000034533
23755	ENSG00000224786
23756	ENSG00000197888
23757	ENSG00000149547
23758	ENSG00000204498
23759	ENSG00000132432
23760	ENSG00000162236
23761	ENSG00000221947
23762	ENSG00000196743
23763	ENSG00000137962
23764	ENSG00000274213
23765	ENSG00000224417
23766	ENSG00000108107
23767	ENSG00000233725
23768	ENSG00000099251
23769	ENSG00000175104
23770	ENSG00000233956
23771	ENSG00000259414
23772	ENSG00000226989
23773	ENSG00000184752
23774	ENSG00000121879
23775	ENSG00000185899
23776	ENSG00000068796
23777	ENSG00000228327
23778	ENSG00000165169
23779	ENSG00000261526
23780	ENSG00000173409
23781	ENSG00000112357
23782	ENSG00000188419
23783	ENSG00000091010
23784	ENSG00000196338
23785	ENSG00000275441
23786	ENSG00000177692
23787	ENSG00000166747
23788	ENSG00000136143
23789	ENSG00000234390
23790	ENSG00000118680
23791	ENSG00000163464
23792	ENSG00000197111
23793	ENSG00000253525
23794	ENSG00000259363
23795	ENSG00000140623
23796	ENSG00000161714
23797	ENSG00000105369
23798	ENSG00000079134
23799	ENSG00000104140
23800	ENSG00000181097
23801	ENSG00000049247
23802	ENSG00000266897
23803	ENSG00000260078
23804	ENSG00000142224
23805	ENSG00000201955
23806	ENSG00000284882
23807	ENSG00000261251
23808	ENSG00000163082
23809	ENSG00000234776
23810	ENSG00000198092
23811	ENSG00000139351
23812	ENSG00000136634
23813	ENSG00000211938
23814	ENSG00000065183
23815	ENSG00000153060
23816	ENSG00000128284
23817	ENSG00000224968
23818	ENSG00000197815
23819	ENSG00000186867
23820	ENSG00000188158
23821	ENSG00000261067
23822	ENSG00000231663
23823	ENSG00000166197
23824	ENSG00000275291
23825	ENSG00000177042
23826	ENSG00000172361
23827	ENSG00000122565
23828	ENSG00000251314
23829	ENSG00000106771
23830	ENSG00000166206
23831	ENSG00000163125
23832	ENSG00000233264
23833	ENSG00000170915
23834	ENSG00000145736
23835	ENSG00000269226
23836	ENSG00000145945
23837	ENSG00000175445
23838	ENSG00000086189
23839	ENSG00000120162
23840	ENSG00000249138
23841	ENSG00000184182
23842	ENSG00000203286
23843	ENSG00000151651
23844	ENSG00000222020
23845	ENSG00000257588
23846	ENSG00000251463
23847	ENSG00000106397
23848	ENSG00000261963
23849	ENSG00000109881
23850	ENSG00000255569
23851	ENSG00000148123
23852	ENSG00000177946
23853	ENSG00000162999
23854	ENSG00000117242
23855	ENSG00000142765
23856	ENSG00000169385
23857	ENSG00000198642
23858	ENSG00000133056
23859	ENSG00000139610
23860	ENSG00000106006
23861	ENSG00000054598
23862	ENSG00000138439
23863	ENSG00000243398
23864	ENSG00000170011
23865	ENSG00000184564
23866	ENSG00000228280
23867	ENSG00000256347
23868	ENSG00000145041
23869	ENSG00000242220
23870	ENSG00000164176
23871	ENSG00000233682
23872	ENSG00000248466
23873	ENSG00000272153
23874	ENSG00000019102
23875	ENSG00000134901
23876	ENSG00000237788
23877	ENSG00000162391
23878	ENSG00000065328
23879	ENSG00000187942
23880	ENSG00000255112
23881	ENSG00000211802
23882	ENSG00000129197
23883	ENSG00000224621
23884	ENSG00000215908
23885	ENSG00000132604
23886	ENSG00000167323
23887	ENSG00000251389
23888	ENSG00000214552
23889	ENSG00000109118
23890	ENSG00000225408
23891	ENSG00000168646
23892	ENSG00000175749
23893	ENSG00000006071
23894	ENSG00000267666
23895	ENSG00000160796
23896	ENSG00000171643
23897	ENSG00000180015
23898	ENSG00000140488
23899	ENSG00000066697
23900	ENSG00000276422
23901	ENSG00000279147
23902	ENSG00000100170
23903	ENSG00000246922
23904	ENSG00000150907
23905	ENSG00000273972
23906	ENSG00000130203
23907	ENSG00000165724
23908	ENSG00000188523
23909	ENSG00000152795
23910	ENSG00000250546
23911	ENSG00000204248
23912	ENSG00000271993
23913	ENSG00000157954
23914	ENSG00000138735
23915	ENSG00000162777
23916	ENSG00000274752
23917	ENSG00000152404
23918	ENSG00000280227
23919	ENSG00000266338
23920	ENSG00000100596
23921	ENSG00000253368
23922	ENSG00000243094
23923	ENSG00000120519
23924	ENSG00000237484
23925	ENSG00000267280
23926	ENSG00000248919
23927	ENSG00000120688
23928	ENSG00000268996
23929	ENSG00000047346
23930	ENSG00000124782
23931	ENSG00000135824
23932	ENSG00000273076
23933	ENSG00000156162
23934	ENSG00000166211
23935	ENSG00000255198
23936	ENSG00000163132
23937	ENSG00000080493
23938	ENSG00000189366
23939	ENSG00000186603
23940	ENSG00000260259
23941	ENSG00000183520
23942	ENSG00000204624
23943	ENSG00000104361
23944	ENSG00000278075
23945	ENSG00000222037
23946	ENSG00000088543
23947	ENSG00000164616
23948	ENSG00000151835
23949	ENSG00000141858
23950	ENSG00000099974
23951	ENSG00000164587
23952	ENSG00000145721
23953	ENSG00000174808
23954	ENSG00000253704
23955	ENSG00000256427
23956	ENSG00000163645
23957	ENSG00000119688
23958	ENSG00000139874
23959	ENSG00000122194
23960	ENSG00000198826
23961	ENSG00000251474
23962	ENSG00000186174
23963	ENSG00000146678
23964	ENSG00000177951
23965	ENSG00000215086
23966	ENSG00000278971
23967	ENSG00000079462
23968	ENSG00000164161
23969	ENSG00000134765
23970	ENSG00000131446
23971	ENSG00000233695
23972	ENSG00000083828
23973	ENSG00000114999
23974	ENSG00000272144
23975	ENSG00000226839
23976	ENSG00000151131
23977	ENSG00000170006
23978	ENSG00000259635
23979	ENSG00000248993
23980	ENSG00000278493
23981	ENSG00000283483
23982	ENSG00000115652
23983	ENSG00000203804
23984	ENSG00000180479
23985	ENSG00000211815
23986	ENSG00000285664
23987	ENSG00000107643
23988	ENSG00000132613
23989	ENSG00000146192
23990	ENSG00000211666
23991	ENSG00000196562
23992	ENSG00000204528
23993	ENSG00000230751
23994	ENSG00000102882
23995	ENSG00000177359
23996	ENSG00000187955
23997	ENSG00000182405
23998	ENSG00000187726
23999	ENSG00000230922
24000	ENSG00000173253
24001	ENSG00000176170
24002	ENSG00000188243
24003	ENSG00000229754
24004	ENSG00000100167
24005	ENSG00000114391
24006	ENSG00000229927
24007	ENSG00000213261
24008	ENSG00000160410
24009	ENSG00000165733
24010	ENSG00000141527
24011	ENSG00000120279
24012	ENSG00000253408
24013	ENSG00000171827
24014	ENSG00000160781
24015	ENSG00000273487
24016	ENSG00000138722
24017	ENSG00000168126
24018	ENSG00000166819
24019	ENSG00000149380
24020	ENSG00000132164
24021	ENSG00000265690
24022	ENSG00000162913
24023	ENSG00000152413
24024	ENSG00000119866
24025	ENSG00000260851
24026	ENSG00000126003
24027	ENSG00000182372
24028	ENSG00000205076
24029	ENSG00000250551
24030	ENSG00000152782
24031	ENSG00000129566
24032	ENSG00000179362
24033	ENSG00000187051
24034	ENSG00000241484
24035	ENSG00000255801
24036	ENSG00000146574
24037	ENSG00000271984
24038	ENSG00000230026
24039	ENSG00000101439
24040	ENSG00000237493
24041	ENSG00000272248
24042	ENSG00000243312
24043	ENSG00000213516
24044	ENSG00000229023
24045	ENSG00000124795
24046	ENSG00000273061
24047	ENSG00000104969
24048	ENSG00000114904
24049	ENSG00000257275
24050	ENSG00000233608
24051	ENSG00000130881
24052	ENSG00000267106
